timestamp,id,text,favorite_count,retweet_count,hashtags
Wed Aug 07 22:23:12 +0000 2019,1159228524353531904,if you sit on the floor. i’m getting in your lap. this is just the way things are,139973,12036,
Sun Aug 04 17:01:05 +0000 2019,1158060297044844545,i know there’s bad in the world. and it would be silly. to pretend it isn’t there. but for now here’s my leash. and a few licks on your hand. to convince you that one day. we will be alright,208243,37341,
Tue Jul 30 23:13:09 +0000 2019,1156341994538467328,you may think it’s strange. for me to lose my mind with joy. every time you walk through the door. but when you love like i do. there’s no other option,163330,21044,
Mon Jul 29 12:30:00 +0000 2019,1155817751333654528,gooooob morning. we are going to have a great day. whether you like it. or not,134429,21491,
Tue Jul 23 16:56:06 +0000 2019,1153710390796152833,sometimes. i will go outside. only to realize. it is inside that i desired all along,164231,22015,
Mon Jul 22 17:43:34 +0000 2019,1153359945670094848,the human set up a fan. right next to my bed. that moves back and forth. so every few seconds. i feel like i’m flying,133370,10125,
Thu Jul 18 15:31:01 +0000 2019,1151877038053060608,"for your convenience. i have made a list of the times. i would appreciate your attention

always",174676,27460,
Wed Jul 17 20:07:03 +0000 2019,1151584116694908928,RT @AndrewsMcMeel: Good news frens! @dog_feelings planners are now available in Barnes &amp; Noble stores! https://t.co/X106cTEdRB,0,372,
Tue Jul 16 02:11:28 +0000 2019,1150951049038925824,every night we have cheese time. this is when i am presented. a single slice of cheese for consumption. i know exactly when cheese time is. and delaying it for any reason. is against the law,147837,12309,
Sat Jul 13 19:30:20 +0000 2019,1150125324316790784,sometimes. i’ll pretend i need to tell you a secret. but when you lean in close. i’ll lick your ear instead. i am a master of deception,200901,22011,
Thu Jul 11 15:43:14 +0000 2019,1149343397326405632,"RT @AndrewsMcMeel: Dear @dog_feelings frens: For crashing our website and ordering ALL planner stock, we forgive you. Thank you for your pa…",0,145,
Tue Jul 09 16:33:41 +0000 2019,1148631320102260737,outside is larger than you think. which is why i always have my leash. so the human doesn’t get lost,178130,19848,
Mon Jul 08 13:11:26 +0000 2019,1148218034076569600,gooooob morning. i was hoping to wake up to the smell of waffles. i deserve a waffle,119144,11442,
Sun Jul 07 18:03:09 +0000 2019,1147929056924430336,the small neighbor human. is kicking around a black and white ball. and whenever it goes more than a few feet. they hold their arms out wide. and look around. as if the whole world is watching,116349,9245,
Thu Jul 04 00:10:32 +0000 2019,1146571961310404609,the sky booms have begun. and we all know how scary they can be. so the human and i are headed to the shelter. to comfort some pups. who don’t yet have. someone to hold them,177207,18614,
Sun Jun 30 01:23:49 +0000 2019,1145140851976228864,let me be perfectly clear. you don’t stand a chance. against these cuddles,135592,14737,
Thu Jun 27 22:48:39 +0000 2019,1144377028583362560,i’d like to take a moment. to tell you about my stuffed fren sebastian. he is my closest confidant. my brightest shadow. he has big floppy ears. a long skinny nose. and his arm has only fallen off twice. he is the definition of good company. and without him. i’d be lost,126321,8798,
Wed Jun 26 12:44:33 +0000 2019,1143862613933035520,i’m sitting next to the human. as they put on their shoes to leave. i glanced at the door. then slowly up at them. with the widest eyes i could manage. long story short. we’re working from home today,163347,13514,
Mon Jun 24 12:59:18 +0000 2019,1143141550639087616,gooooob morning. sometimes when the human is still asleep. i will quietly climb onto their face. and wait patiently for them to wake up. this normally does not take very long,132729,10753,
Sat Jun 22 18:38:48 +0000 2019,1142502211143925760,IT IS A BEAUTIFUL DAY. MY CONFIDENCE IS SOARING. GIVE ME MY LEASH I’LL WALK MYSELF. LOOK AT THESE HIPS SWAY,159060,17345,
Thu Jun 20 00:06:33 +0000 2019,1141497530041061378,do not worry ronald. i’m on my way. and my stuffed fren sebastian. is coming with me https://t.co/QZttby5DnK,132760,10546,
Wed Jun 19 02:56:36 +0000 2019,1141177935249829888,so sorry to interrupt. but i hope all your dreams come true,178766,36484,
Mon Jun 17 17:31:40 +0000 2019,1140673377880776704,the small neighbor human. has a big new toy in their yard. if you jump on it. you boumce. sometimes we jump at the same time. this is called a double boumce. i always knew we could fly. we just needed a little help,121111,9337,
Thu Jun 13 01:44:45 +0000 2019,1138985525224718336,all i need right now. is to rest my chin. in the palm of your hand. sometimes my noggin gets heavy. probably from all the knowledge,160787,16667,
Tue Jun 11 16:32:20 +0000 2019,1138484120382656512,i forgot to say. one at a time https://t.co/tgXAUEB93L,22755,531,
Tue Jun 11 16:16:11 +0000 2019,1138480052922753024,"i’m going to help you stay calm. and very organized. for 16 whole months. my planner is available now

https://t.co/tsZt10Twx9 https://t.co/Nj1KeePfhH",60648,4255,
Tue Jun 11 16:13:02 +0000 2019,1138479262145568768,i have an announcement,31553,747,
Sun Jun 09 19:39:50 +0000 2019,1137806526683500550,i was told. whenever a square car with sirens passes by. they are on their way to help. so i always howl along. to let everyone know. i’m helping too,214502,20703,
Wed Jun 05 21:51:08 +0000 2019,1136390021894660096,i like to leave as much of my hair. around the house as possible. it is my confetti. i am a party,234230,41593,
Mon Jun 03 14:33:59 +0000 2019,1135555232002260999,gooooob morning. the human starts every day. with a cup of warm bean juice. they say it makes them fast. i tried to sneak a taste. but was quickly denied. this is far from fair. i wanna be fast too,175311,20230,
Thu May 30 02:23:39 +0000 2019,1133921887489101824,the human worked all day. so we didn’t spend much time together. this upsets them more than anything. because who knows how long any of us have. but they’re here now. and i really hope they realize. all i need. is for them to hold my paw. until i fall asleep,196822,21704,
Mon May 27 12:10:04 +0000 2019,1132982298821955584,gooooob morning. the first time you wake up. could be a mistake. it’s best to fall back to sleep. just to be safe,185864,25714,
Sun May 26 00:37:57 +0000 2019,1132445735402786816,the human invited a new fren over tonight. it’s going well. but they seem a little nervous. this is to be expected. as i set the bar pretty high around here,132322,8528,
Wed May 22 23:42:43 +0000 2019,1131344668803813376,i am happy to report. that my stuffed fren sebastian’s surgery was a success. he’s been prescribed lots of bed rest. which is perfect. i love bed rest,126262,7529,
Wed May 22 21:42:18 +0000 2019,1131314368052776961,i was playing with my stuffed fren sebastian. when his arm fell all the way off. there’s no need to worry. because among many other things. my human is a surgeon,150434,11912,
Tue May 21 02:22:42 +0000 2019,1130660155966730240,to be perfectly clear. i love you,180897,28614,
Thu May 16 22:37:54 +0000 2019,1129154031857721346,sometimes. the human needs a break from the world. so i grab my leash. drop it in their hand. and we take a walk. where all we have to focus on. is putting one paw in front of the other,215338,32723,
Wed May 15 12:48:04 +0000 2019,1128643206004875264,gooooob morning. it is way too early to be conscious. but we must persevere. because i have to pee,143709,14395,
Mon May 13 17:21:46 +0000 2019,1127987311927382016,the small neighbor human. has been teaching me how to roll over. but i usually stop halfway. this is the belly rub toll. and i will not complete the trick. until it is paid,159339,13711,
Sat May 11 01:17:03 +0000 2019,1127019755452260352,the human is going out tonight. to see some of their frens. which is fine. i’ll be okay by myself. i totally didn’t wanna cuddle. until we both fall asleep,135957,10891,
Wed May 08 17:20:39 +0000 2019,1126175091908157440,we were at the store today. and i found a stuffed penguin that i really fancied. i tried to carry it out. but was stopped before the exit. i am not a criminal. i just have no money,201588,21783,
Sun May 05 22:47:21 +0000 2019,1125170143544233984,i’m a simple pup. i don’t need much. just your attention at all times. and for everyone i ever meet to love me a whole bunch,172609,21546,
Thu May 02 15:56:31 +0000 2019,1123979591360614400,i know you have a lot going on right now. so i just want to say. i think you’re doing great,190317,41960,
Mon Apr 29 12:48:49 +0000 2019,1122845189209333760,gooooob morning. the human is working from home today. but i require attention. so i’m going to sit in their lap. and randomly press buttons on their computer. until they give up,167731,13840,
Sat Apr 27 19:26:55 +0000 2019,1122220599542042624,WE ARE GOING TO THE BEACH. I CAN SMELL THE OCEAN. I’M GOING TO EAT THE SAND,183470,13521,
Fri Apr 26 16:01:22 +0000 2019,1121806481785966592,RT @dog_rates: I met @Hozier at a dog rescue https://t.co/JtrS3Ghr9B,0,11088,
Wed Apr 24 16:04:16 +0000 2019,1121082437902069763,"i made more love cards. this time they’re for mother’s day. because moms are special. i hope you like them

https://t.co/yhAbwIkQRo https://t.co/J9fz67EMF1",33092,2668,
Tue Apr 23 18:35:06 +0000 2019,1120758007237726208,i’ve been lying in the same spot. for several hours. some may think i’m lazy. but i bet they’ve never been so focused. on a skittle under a fridge,138849,11893,
Mon Apr 22 13:18:13 +0000 2019,1120315872436867074,gooooob morning. the human made me a pancake. in the shape of a heart. it tasted similar to a circle pancake. but meant a lot more,211467,20865,
Sun Apr 21 14:40:38 +0000 2019,1119974225190604800,the small neighbor human. has enlisted my help. finding colorful eggs in the garden. i tried to eat the first one i found. but apparently that’s not the objective,149994,13973,
Sat Apr 20 17:24:20 +0000 2019,1119653036949823488,if you see me sitting outside a store. being all good. while my human shops inside. you must come pat my noggin. that’s the law,189201,16665,
Tue Apr 16 18:44:22 +0000 2019,1118223626304512001,if someone could hold me for a bit. that’d be nice,169348,31589,
Mon Apr 15 12:57:32 +0000 2019,1117773953672421376,gooooob morning. i walked the small neighbor human. to the bus at the end of the street again. but this time. before they got on. they knelt down and promised. they’d be back before i knew it,155957,9997,
Sat Apr 13 17:18:57 +0000 2019,1117114966157381633,whenever i do a little jog. the tags on my collar start to jingle. this signals to my surroundings. that the goodness approaches,146218,14616,
Fri Apr 12 01:55:31 +0000 2019,1116520186733973504,i am snuggling with my stuffed fren sebastian. and the human is snuggling with me. according to the transitive property of snugs. the human is also snuggling sebastian,146506,11417,
Thu Apr 11 16:01:40 +0000 2019,1116370740901584896,"RT @dog_rates: This is Cricket. Back in September, you guys raised all the money for his surgery. I finally got to meet him and his friends…",0,8284,
Wed Apr 10 02:14:16 +0000 2019,1115800131964555265,the human likes to cover my eyes with my ears. and pretend there’s been a power outage. i go along with this. because it makes them very happy,176441,15566,
Mon Apr 08 12:40:23 +0000 2019,1115232924545077248,gooooob morning. i’m going to need a lot of attention today. i can just tell,203406,37535,
Thu Apr 04 17:51:22 +0000 2019,1113861634424954880,nobody ever told me. when you wake up from a nap. you can immediately start another one. that was something i figured out. all by myself,219350,26997,
Tue Apr 02 01:04:44 +0000 2019,1112883529279393792,"i wasn’t a good dog today

april fools. i was so good",424729,53176,
Sun Mar 31 21:33:43 +0000 2019,1112468039453167617,occasionally. the freezer will provide crunch water. this is way better than regular water. because of the crunch,249002,28244,
Fri Mar 29 22:00:17 +0000 2019,1111749949258002432,me and my stuffed fren sebastian. are heading to the movies. because there's a very special film. about an elephant named #dumbo. who looks just like sebastian. and is almost as magical #ad,101704,5342,dumbo;ad
